Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain,latest_approved_review_created_at
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2910361,NA,/companies/2910361-corey-s-complete-building-maintenance?searched_category_id=324&service_area=2151174,NA,corey-s-complete-building-maintenance,2018-02-20T12:09:05.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1972546,Corey's Complete Building Maintenance,0,0,1,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,2018-02-20T12:10:01.000-05:00,FALSE,0,0,2,FALSE,ab5a1047f8850147d663041658e968d079601e0e,FALSE,TRUE,FALSE,2151174,-1.0,324,NA,NA,0,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2578553,NA,/companies/2578553-steam-master-of-canada?searched_category_id=324&service_area=1591757,,steam-master-of-canada,2008-03-04T16:55:15.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641605,Steam Master Of Canada,1,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,2013-03-02T02:52:52.000-05:00,FALSE,0,0,0,FALSE,a073cb1a5bb8af7db705134dc477049e68539a3d,FALSE,FALSE,FALSE,1591757,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2956427,NA,/companies/2956427-classy-clean-ltd?searched_category_id=324&service_area=2253833,NA,classy-clean-ltd,2021-05-18T17:09:02.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2018405,Classy Clean LTD,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,2021-05-18T17:09:48.000-04:00,FALSE,0,0,0,FALSE,e15e51167013414f704dfe7080f38103e4a5932a,FALSE,FALSE,FALSE,2253833,-1.0,324,NA,NA,0,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2890346,NA,/companies/2890346-x-tra-steam?searched_category_id=324&service_area=2104054,NA,x-tra-steam,2016-09-15T12:16:10.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1952770,X-TRA STEAM,2,2,0,10,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,2104054,69.095210442,324,NA,NA,0,NA,2018-07-13T10:32:14.000-04:00
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2578554,NA,/companies/2578554-the-london-steam-carpet-cleaning?searched_category_id=324&service_area=1591758,NA,the-london-steam-carpet-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641606,The London Steam Carpet Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1591758,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2685518,NA,/companies/2685518-t-j-janitorial-maintenance?searched_category_id=324&service_area=1698722,NA,t-j-janitorial-maintenance,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1748570,T J Janitorial Maintenance,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1698722,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2678179,NA,/companies/2678179-roto-steam-carpet-cleaning?searched_category_id=324&service_area=1691383,NA,roto-steam-carpet-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1741231,Roto-Steam Carpet Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1691383,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2661171,NA,/companies/2661171-forest-city-carpet-cleaning?searched_category_id=324&service_area=1674375,NA,forest-city-carpet-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1724223,Forest City Carpet Cleaning,1,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1674375,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2653336,NA,/companies/2653336-colonial-carpet-cleaning?searched_category_id=324&service_area=1666540,NA,colonial-carpet-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1716388,Colonial Carpet Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1666540,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2668433,NA,/companies/2668433-london-cleaning-maintenance?searched_category_id=324&service_area=1681637,NA,london-cleaning-maintenance,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1731485,London Cleaning & Maintenance,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1681637,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2685492,NA,/companies/2685492-tanguay-cleaning-services?searched_category_id=324&service_area=1698696,NA,tanguay-cleaning-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1748544,Tanguay Cleaning Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1698696,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2671668,NA,/companies/2671668-national-steam?searched_category_id=324&service_area=1684872,NA,national-steam,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1734720,National Steam,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1684872,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2571338,NA,/companies/2571338-steam-express?searched_category_id=324&service_area=1584542,NA,steam-express,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1634390,Steam Express,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1584542,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2571066,NA,/companies/2571066-labelle-steam-clean?searched_category_id=324&service_area=1584270,NA,labelle-steam-clean,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1634118,LaBelle Steam & Clean,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1584270,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2656118,NA,/companies/2656118-down-home-services?searched_category_id=324&service_area=1669322,NA,down-home-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1719170,Down Home Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1669322,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2588590,NA,/companies/2588590-london-dry-carpet-cleaning-inc?searched_category_id=324&service_area=1601794,NA,london-dry-carpet-cleaning-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1651642,London Dry Carpet Cleaning Inc,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1601794,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2622457,NA,/companies/2622457-martin-building-maintenance?searched_category_id=324&service_area=1635661,NA,martin-building-maintenance,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1685509,Martin Building Maintenance,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1635661,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2765836,NA,/companies/2765836-new-generation-maintenance-inc?searched_category_id=324&service_area=1779040,NA,new-generation-maintenance-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1828888,New Generation Maintenance Inc,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1779040,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2757303,NA,/companies/2757303-steam-master-of-canada?searched_category_id=324&service_area=1770507,NA,steam-master-of-canada,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1820355,Steam Master Of Canada,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1770507,-1.0,324,NA,NA,NA,NA,NA
https://homestars.com/on/southwold/carpet-rug-cleaning-repairing,40,"c(""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=2&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=3&"", ""https://homestars.com/on/southwold/carpet-rug-cleaning-repairing?&page=4&"")",Carpet & Rug Cleaning & Repairing,2573924,NA,/companies/2573924-western-carpet-steam?searched_category_id=324&service_area=1587128,NA,western-carpet-steam,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1636976,Western Carpet Steam,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1587128,-1.0,324,NA,NA,NA,NA,NA
