Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,latest_approved_review_created_at,subdomain
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2965444,NA,/companies/2965444-jlg-development?searched_category_id=321&service_area=2274037,NA,jlg-development,2022-03-03T14:46:03.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2027374,JLG Development,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,3094a958a74c6e96021212c419e9da6382852457,FALSE,TRUE,FALSE,2274037,-1.0,321,NA,NA,2022-03-03T14:46:48.000-05:00,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2970194,NA,/companies/2970194-henry-duthler?searched_category_id=321&service_area=2285043,NA,henry-duthler,2022-07-05T10:12:55.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2032105,Henry Duthler,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,1,0,FALSE,956a139770c7eba16f2c120a0d184031dcd17d77,FALSE,TRUE,FALSE,2285043,-1.0,321,NA,NA,2022-07-05T10:13:07.000-04:00,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2708369,NA,/companies/2708369-london-home-builders-association?searched_category_id=321&service_area=1721573,NA,london-home-builders-association,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1771421,London Home Builders Association,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1721573,53.9414555271,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2751048,NA,/companies/2751048-habitat-for-humanity-london-inchabitat-re-store?searched_category_id=321&service_area=1764252,NA,habitat-for-humanity-london-inchabitat-re-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814100,Habitat For Humanity London IncHabitat Re-Store,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1764252,48.7362637363,321,NA,NA,NA,2014-08-31T14:52:03.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2689645,NA,/companies/2689645-reids-heritage-homes?searched_category_id=321&service_area=1702849,NA,reids-heritage-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1752697,Reids Heritage Homes,1,1,0,9,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1702849,16.0758241758,321,NA,NA,NA,2009-10-08T11:36:44.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2858789,NA,/companies/2858789-vanderweilen-homes?searched_category_id=321&service_area=1989571,NA,vanderweilen-homes,2014-09-05T13:29:41.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1921219,Vanderweilen Homes,1,1,0,6,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1989571,33.1175447182,321,NA,NA,NA,2014-09-05T13:39:37.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2709727,NA,/companies/2709727-rona-home-garden?searched_category_id=321&service_area=1722931,NA,rona-home-garden,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1772779,RONA Home & Garden,1,1,0,6,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1722931,42.4901357879,321,NA,NA,NA,2014-03-04T20:38:53.000-05:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2689972,NA,/companies/2689972-rockmount-homes-inc?searched_category_id=321&service_area=1703176,NA,rockmount-homes-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753024,Rockmount Homes Inc,7,5,0,4.4,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1703176,37.0110229691,321,NA,NA,NA,2013-08-23T06:37:16.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2693746,NA,/companies/2693746-tindalstone-homes?searched_category_id=321&service_area=1706950,NA,tindalstone-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1756798,Tindalstone Homes,2,2,0,4,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1706950,6.7396391584,321,NA,NA,NA,2016-08-07T21:41:38.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2738727,NA,/companies/2738727-mci-designs-build-corporation?searched_category_id=321&service_area=1751931,NA,mci-designs-build-corporation,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1801779,MCI Designs-Build Corporation,2,1,0,2,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1751931,2.6526402516,321,NA,NA,NA,2011-04-19T13:47:33.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2646822,NA,/companies/2646822-artisan-homes?searched_category_id=321&service_area=1660026,NA,artisan-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1709874,Artisan Homes,2,1,0,2,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1660026,0.0,321,NA,NA,NA,2012-03-20T22:42:51.000-04:00,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2751230,NA,/companies/2751230-kodiak-engineering-inc?searched_category_id=321&service_area=1764434,NA,kodiak-engineering-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814282,Kodiak Engineering Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1764434,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2683652,NA,/companies/2683652-mildon-homes-ltd?searched_category_id=321&service_area=1696856,NA,mildon-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1746704,Mildon Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1696856,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2744820,NA,/companies/2744820-tonda-construction?searched_category_id=321&service_area=1758024,NA,tonda-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1807872,Tonda Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1758024,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2750158,NA,/companies/2750158-century-centre-management?searched_category_id=321&service_area=1763362,NA,century-centre-management,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1813210,Century Centre Management,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1763362,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2736475,NA,/companies/2736475-johnstone-m-t-construction?searched_category_id=321&service_area=1749679,NA,johnstone-m-t-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1799527,Johnstone M T Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1749679,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2763551,NA,/companies/2763551-oakwood-homes-inc?searched_category_id=321&service_area=1776755,NA,oakwood-homes-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1826603,Oakwood Homes Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1776755,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2751690,NA,/companies/2751690-quikbild-systems-international?searched_category_id=321&service_area=1764894,NA,quikbild-systems-international,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814742,Quikbild Systems International,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1764894,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2750594,NA,/companies/2750594-dekay-constrn-co?searched_category_id=321&service_area=1763798,NA,dekay-constrn-co,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1813646,DeKay Constrn Co,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1763798,-1.0,321,NA,NA,NA,NA,NA
https://homestars.com/on/forest-city/builders,115,"c(""https://homestars.com/on/forest-city/builders?&page=2&"", ""https://homestars.com/on/forest-city/builders?&page=3&"", ""https://homestars.com/on/forest-city/builders?&page=4&"", ""https://homestars.com/on/forest-city/builders?&page=5&"", ""https://homestars.com/on/forest-city/builders?&page=6&"", ""https://homestars.com/on/forest-city/builders?&page=7&"", ""https://homestars.com/on/forest-city/builders?&page=8&"", ""https://homestars.com/on/forest-city/builders?&page=9&"", ""https://homestars.com/on/forest-city/builders?&page=10&"", 
""https://homestars.com/on/forest-city/builders?&page=11&"", ""https://homestars.com/on/forest-city/builders?&page=12&"")",Builders,2746231,NA,/companies/2746231-woodland-trails-london-inc?searched_category_id=321&service_area=1759435,NA,woodland-trails-london-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1809283,Woodland Trails London Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1759435,-1.0,321,NA,NA,NA,NA,NA
