Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2717394,NA,/companies/2717394-silver-springs-concrete-pumping?searched_category_id=337&service_area=1730598,NA,silver-springs-concrete-pumping,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1780446,Silver Springs Concrete Pumping,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1730598,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2681501,NA,/companies/2681501-valley-curbing-ltd?searched_category_id=337&service_area=1694705,NA,valley-curbing-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744553,Valley Curbing Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1694705,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2682151,NA,/companies/2682151-t-e-concrete-contracting-a-division-of-grapewood-holdings-ltd?searched_category_id=337&service_area=1695355,NA,t-e-concrete-contracting-a-division-of-grapewood-holdings-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1745203,T & E Concrete & Contracting A Division Of Grapewood Holdings Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1695355,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2627014,NA,/companies/2627014-adams-contracting?searched_category_id=337&service_area=1640218,NA,adams-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1690066,Adams Contracting,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1640218,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2644082,NA,/companies/2644082-baldwin-landscape-construction?searched_category_id=337&service_area=1657286,NA,baldwin-landscape-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1707134,Baldwin Landscape Construction,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1657286,-1.0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2642085,NA,/companies/2642085-arco-concrete-service-b-c-ltd?searched_category_id=337&service_area=1655289,NA,arco-concrete-service-b-c-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1705137,Arco Concrete Service (B C) Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1655289,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2718125,NA,/companies/2718125-unicon-concrete-specialties-ltd?searched_category_id=337&service_area=1731329,NA,unicon-concrete-specialties-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1781177,Unicon Concrete Specialties Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1731329,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2714658,NA,/companies/2714658-logix-insulated-concrete-forms?searched_category_id=337&service_area=1727862,NA,logix-insulated-concrete-forms,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1777710,Logix Insulated Concrete Forms,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1727862,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2703222,NA,/companies/2703222-rebo-beton-pumping-ltd?searched_category_id=337&service_area=1716426,NA,rebo-beton-pumping-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1766274,Rebo Beton Pumping Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1716426,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2712467,NA,/companies/2712467-hamilton-concrete-inc?searched_category_id=337&service_area=1725671,NA,hamilton-concrete-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1775519,Hamilton Concrete Inc,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1725671,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2715858,NA,/companies/2715858-o-k-ready-mix-concrete?searched_category_id=337&service_area=1729062,NA,o-k-ready-mix-concrete,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1778910,O K Ready Mix Concrete,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1729062,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2670519,NA,/companies/2670519-marvelous-ideas-contracting-ltd?searched_category_id=337&service_area=1683723,NA,marvelous-ideas-contracting-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1733571,Marvelous Ideas Contracting Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1683723,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2675157,NA,/companies/2675157-pires-bros-contracting?searched_category_id=337&service_area=1688361,NA,pires-bros-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1738209,Pires Bros Contracting,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1688361,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2631565,NA,/companies/2631565-s-k-forming-ltd?searched_category_id=337&service_area=1644769,NA,s-k-forming-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1694617,S & K Forming Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1644769,-1.0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2680149,NA,/companies/2680149-tietz-construction-ltd?searched_category_id=337&service_area=1693353,NA,tietz-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1743201,Tietz Construction Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1693353,-1.0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2621328,NA,/companies/2621328-pro-crete-ltd?searched_category_id=337&service_area=1634532,NA,pro-crete-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1684380,Pro-Crete Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1634532,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2620050,NA,/companies/2620050-cliff-roussel-construction-ltd?searched_category_id=337&service_area=1633254,NA,cliff-roussel-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683102,Cliff Roussel Construction Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1633254,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2707768,NA,/companies/2707768-burnco-rock-products-bc-ltd?searched_category_id=337&service_area=1720972,NA,burnco-rock-products-bc-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1770820,Burnco Rock Products (BC) Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1720972,0,337,NA,NA,NA,NA
https://homestars.com/on/kelowna/concrete-contractors,35,"c(""https://homestars.com/on/kelowna/concrete-contractors?&page=2&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=3&"", ""https://homestars.com/on/kelowna/concrete-contractors?&page=4&"")",Concrete Contractors,2663707,NA,/companies/2663707-guidi-bob-concrete-finishing?searched_category_id=337&service_area=1676911,NA,guidi-bob-concrete-finishing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1726759,Guidi Bob Concrete Finishing,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1676911,-1.0,337,NA,NA,NA,NA
