Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,subdomain
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2927727,NA,/companies/2927727-carolina-chaves?searched_category_id=383&service_area=2189405,NA,carolina-chaves,2019-02-20T13:35:46.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1989901,Carolina Chaves,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,98965ed112e792d6b98d1749b729006ece7d45c6,FALSE,FALSE,FALSE,2189405,-1.0,383,NA,NA,2019-02-20T13:36:08.000-05:00,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2904351,https://www.themontrealcleaners.ca/fr/,/companies/2904351-the-montreal-cleaners?searched_category_id=383&service_area=2138523,"Residential and Commercial Cleaning Services Company in Montreal
The Montreal Cleaners is the best residential and commercial cleaning company in Montreal. We know what you are looking for when it comes to cleaning your home, condo, apartment, office or any other commercial premises. We provide high quality cleaning services performed by quailified, professional and punctual team. We think of your health and the one of those you love, that is why we use eco-responsible green products. We are experienced and responsible.",the-montreal-cleaners,2017-11-03T23:38:33.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1966536,The Montreal Cleaners,0,0,1,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,2,0,FALSE,927497e9443a0da717c0771d4131a1a34f435bea,FALSE,TRUE,FALSE,2138523,-1.0,383,NA,NA,2017-11-03T23:38:51.000-04:00,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2892155,NA,/companies/2892155-montreal-lux-cleaning?searched_category_id=383&service_area=2109556,NA,montreal-lux-cleaning,2016-11-27T17:21:02.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954579,Montreal Lux Cleaning,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,e2353979879f56cc3ec99a8a3cc9d8144bd58cda,FALSE,FALSE,FALSE,2109556,-1.0,383,NA,NA,NA,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2973109,NA,/companies/2973109-mom-cleaning?searched_category_id=383&service_area=2291828,NA,mom-cleaning,2022-09-15T15:48:49.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2035020,MOM cleaning,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,7b863b02249be8ff7ff55a5808b5fa5d7b2b93e8,FALSE,FALSE,NA,2291828,-1.0,383,NA,NA,2022-09-15T15:49:18.000-04:00,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2942355,https://m.facebook.com/menagedustnshine,/companies/2942355-menage-dust-n-shine?searched_category_id=383&service_area=2222455,"Professional cleaning services available.

Each cleaning includes:

•Vacuuming and mopping of all floors
•Dusting of all furniture
•Cleaning/Dusting baseboards
•Furniture wiping
•Cleaning of counter tops
•Cleaning of stove tops
•External fridge surface and kitchen appliances
•Cleaning of microwave inside and out
•Cleaning of faucets, sinks, baths and showers
•Bed linens can be changed upon request

We do residential, move in, move out, Airbnb, post construction/renovation cleaning.

Regular cleaning rate starts from 20 CAD per hour with a minimum of 3 hours.",menage-dust-n-shine,2020-04-10T16:02:08.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2004529,Ménage Dust N Shine ,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,b95a886869d6af813eb62892664ccd04be02941a,FALSE,TRUE,FALSE,2222455,-1.0,383,NA,NA,2020-04-10T16:02:41.000-04:00,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2947634,http://www.nettoieclean.com/,/companies/2947634-nettoieclean-menage?searched_category_id=383&service_area=2234453,"NettoieClean is a rising company in the service of residential and commercial housekeeping. Our team of professionals make sure to clean your space effectively to create a healthy and harmonious environment with ecological and non-toxic products. In addition to this, you need to know more about it. Our reliability, affordable and competitive prices set us apart from other cleaning services. Our courteous and polite customer service will follow you step by step in your process to find the right plan according to your needs! In addition to this, you need to know more about it. At NettoieClean, we have opted for a clean and honest cleaning, without chemical processes to make the most of your relaxation or work space. In order to give you the best results, we use high performance cleaning equipment that leaves no stains behind. Trust NettoieClean, for a deep cleaning!",nettoieclean-menage,2020-09-12T17:15:04.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2009771,Nettoieclean ménage,0,0,2,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,3,0,FALSE,87c59d69f562708302fb014cd7dcf3c4f7b6e4c3,FALSE,TRUE,FALSE,2234453,0,383,NA,NA,2020-09-12T17:15:56.000-04:00,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2974370,,/companies/2974370-kleen-nettoyage?searched_category_id=383&service_area=2294984,"Afin de garder votre environnement bien propre, n'hésitez pas à faire appel à l'équipe de Kleen pour tous services d'entretien ménager et nettoyage résidentiel et commercial. Nous disposons d'une équipe qualifiée et de tous les équipements nécessaires afin de garantir un nettoyage impeccable !",kleen-nettoyage,2022-10-15T16:32:15.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2036268,Kleen Nettoyage,0,0,1,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,2,0,FALSE,bd242b2d91e464c2ee458d78ad05188b430e53d3,FALSE,TRUE,FALSE,2294984,0,383,NA,NA,2022-10-15T16:32:44.000-04:00,
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2895401,NA,/companies/2895401-the-montreal-cleaners?searched_category_id=383&service_area=2118973,"The Montreal Cleaners is the leader in on demand cleaning services. We have been in business for many years. We have perfected our cleaning techniques and guarantee the results. We specialize in cleaning offices as well as other premises such as domestic and house cleaning, apartment cleaning services, condos, restaurants, daycare and end of tenancy cleaning/lease house. https://www.themontrealcleaners.ca

We work around your schedule. We can come to clean each week, biweekly or even daily or every other day at your will. All of our experienced cleaners are background-checked and highly motivated to make your home or office spotless in no time. The most important reason that made our services competitively priced is that we choose to be affordable.",the-montreal-cleaners,2017-03-25T22:34:58.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957825,The Montreal Cleaners,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,0cfc8e7a0399f50734f393411d43d05472d179d7,FALSE,FALSE,FALSE,2118973,-1.0,383,NA,NA,NA,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2892451,NA,/companies/2892451-duo-eco-services?searched_category_id=383&service_area=2110403,NA,duo-eco-services,2016-12-08T16:54:24.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954875,Duo éco Services,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,2799a0c42164f2fac13b5c5f2ddc644c3db46fb9,FALSE,FALSE,FALSE,2110403,-1.0,383,NA,NA,NA,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2894069,NA,/companies/2894069-cartier-maintenance-inc?searched_category_id=383&service_area=2115016,"Cartier Maintenance Inc. specializes in residential, commercial, industrial and institutional cleaning solutions. Our services are offered in Montreal and on the South and North Shore. Free estimate!

We use efficient ecological products and powerful equipment to obtain impeccable cleaning results. From the annual spring cleaning for your home to post-construction cleaning, as well as thorough carpet cleaning and high level dust removal, Cartier Maintenance Inc. is a name that has become synonymous with quality. No matter what types of needs you have, our cleaning specialists are available for professional and personalized services. Do not hesitate to contact us to benefit from a free estimate on 514-660-4570.",cartier-maintenance-inc,2017-02-13T14:46:51.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956493,Cartier Maintenance Inc.,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,b23f5a7fd492a1cf413e250c5614a86a864f4351,FALSE,FALSE,FALSE,2115016,-1.0,383,NA,NA,NA,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2892007,NA,/companies/2892007-cfait?searched_category_id=383&service_area=2109128,NA,cfait,2016-11-21T19:14:31.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954431,Cfait,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,d0529181d516a9e32acb777b34508850c9b51178,FALSE,FALSE,FALSE,2109128,-1.0,383,NA,NA,NA,NA
https://homestars.com/on/montreal/house-apartment-cleaning,22,"c(""https://homestars.com/on/montreal/house-apartment-cleaning?&page=2&"", ""https://homestars.com/on/montreal/house-apartment-cleaning?&page=3&"")",House & Apartment Cleaning,2927976,NA,/companies/2927976-the-montreal-cleaners?searched_category_id=383&service_area=2189973,"The Montreal Cleaners is the leader in on demand cleaning services. We have been in business for many years. We have perfected our cleaning techniques and guarantee the results. We specialize in cleaning offices as well as other premises such as domestic and house cleaning, apartment cleaning services, condos, restaurants, daycare and end of tenancy cleaning/lease house.

We work around your schedule. We can come to clean each week, biweekly or even daily or every other day at your will. All of our experienced cleaners are background-checked and highly motivated to make your home or office spotless in no time. The most important reason that made our services competitively priced is that we choose to be affordable.",the-montreal-cleaners,2019-02-27T13:48:58.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1990150,The Montreal Cleaners,0,0,2,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,2,0,FALSE,c9797e95ddfb3b1f6989cff3014cdfa73a6a2ab1,FALSE,TRUE,FALSE,2189973,-1.0,383,NA,NA,2019-02-27T21:11:10.000-05:00,NA
